STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Delaware,Sussex,10005050603,10005,52.56085524359935,1596071.655532736,0.534879670229215,7793179.0,5.210526315789473,7793179.0
Delaware,Sussex,10005050604,10005,73.33309550140913,2435228.898977743,0.534879670229215,9100101.0,5.206804531507969,9100101.0
Delaware,Sussex,10005050701,10005,74.64236024401555,2507782.875169912,0.534879670229215,29354073.0,5.210526315789476,29354073.0
Delaware,Sussex,10005050703,10005,51.92941148490362,1576863.0130504093,0.534879670229215,2337332.0,5.166211229810709,2337332.0
Delaware,Sussex,10005050706,10005,23.862866112518283,895555.398384787,0.534879670229215,384923.0,4.107509138683546,384923.0
Delaware,Sussex,10005050707,10005,34.70562353584722,1132877.2287470403,0.534879670229215,1232581.0,5.191214309816006,1232581.0
Delaware,Sussex,10005050708,10005,39.62517688749361,1248942.178478002,0.534879670229215,3824443.0,5.193734220526061,3824443.0
Delaware,Sussex,10005050709,10005,26.071135528521992,943226.7925632324,0.534879670229215,5817989.0,5.174678370160703,5817989.0
Delaware,Sussex,10005050710,10005,13.117619778102815,653611.5211942926,0.534879670229214,996712.0,5.152511930875026,996712.0
Delaware,Sussex,10005050711,10005,25.14715850308587,923028.2681623994,0.534879670229215,28499.0,3.102150275172353,28499.0
Delaware,Sussex,10005050801,10005,60.12391043249736,1846972.8559230084,0.653121409748016,10955970.0,5.210450695122622,10955970.0
Delaware,Sussex,10005050804,10005,69.3066010250556,2224329.1508403784,0.534879670229214,39368780.0,5.210526315789473,39368780.0
Delaware,Sussex,10005050805,10005,68.99504120438087,2209463.8354841787,0.589637434946993,18804868.0,5.210526315789476,18804868.0
Delaware,Sussex,10005050806,10005,73.67081683374359,2453675.0761586023,0.534879670229215,16101428.0,5.209572627658298,16101428.0
Delaware,Sussex,10005050807,10005,24.28501777793633,905464.6740417597,0.534879670229215,642933.0,5.210526315789474,642933.0
Delaware,Sussex,10005050808,10005,63.593878206271626,1980445.654539521,0.534879670229215,2353613.0,5.210526315789473,2353613.0
Delaware,Sussex,10005050903,10005,66.04949282342169,2082849.8423228927,0.534879670229215,719661.0,5.090649157062517,719661.0
Delaware,Sussex,10005050904,10005,36.27293591618803,1168861.1504001888,0.534879670229215,690218.0,4.195765433733432,690218.0
Delaware,Sussex,10005050905,10005,91.74723223098236,4426484.319661412,0.534879670229215,40798794.0,5.065619044339139,40798794.0
Delaware,Sussex,10005051008,10005,60.93610645356926,1876880.1885382168,0.534879670229215,681739.0,2.927697368491127,681739.0
Delaware,Sussex,10005051009,10005,57.21641515940685,1744881.4138329912,0.534879670229215,2649516.0,2.105263157894736,2649516.0
Delaware,Sussex,10005051010,10005,31.672077342941744,1065166.507535044,0.534879670229215,4637861.0,5.184278515777079,4637861.0
