STATE,COUNTY,TRACTFIPS,STCOFIPS,RISK_SCORE,RISK_VALUE,HAIL_AFREQ,HAIL_EXPA,HWAV_AFREQ,HWAV_EXPA
Arkansas,Pulaski,5119004225,5119,31.370030799234183,1058381.8249079054,5.310591011561487,84847.0,18.684210526315784,84847.0
Arkansas,Pulaski,5119004226,5119,58.890751905628285,1804275.2938833863,5.310591011561486,27904.0,18.684210526315788,27904.0
Arkansas,Pulaski,5119004227,5119,12.047376119296494,627353.7365876659,5.310591011561488,58112.0,18.68421052631579,58112.0
Arkansas,Pulaski,5119004228,5119,41.85485117667345,1303169.0635095634,5.31059101156149,354.0,18.68421052631579,354.0
Arkansas,Pulaski,5119004229,5119,56.19135956619456,1710508.9421062707,5.31059101156149,1106.0,18.684210526315795,1106.0
Arkansas,Pulaski,5119004302,5119,90.9576302427075,4236769.544932031,5.335298550244769,427336.0,18.684210526315795,427336.0
Arkansas,Pulaski,5119004306,5119,72.17366487103565,2369215.098897261,5.310591011561486,1964.0,18.684210526315784,1964.0
Arkansas,Pulaski,5119004307,5119,93.54405241815608,4929278.436306359,5.310591011561489,52671.0,18.684210526315795,52671.0
Arkansas,Pulaski,5119004308,5119,43.72777757958451,1349392.0251771342,5.310591011561487,2344.0,18.684210526315784,2344.0
Arkansas,Pulaski,5119004309,5119,97.40882118606781,7092352.217896641,5.310591011561489,32952.0,18.684210526315788,32952.0
Arkansas,Pulaski,5119004310,5119,36.37520364358508,1170900.4310226399,5.321817775135494,358730.0,18.684210526315795,358730.0
Arkansas,Pulaski,5119004311,5119,66.07089769659783,2083739.6820757624,5.310591011561488,159174.0,18.68421052631579,159174.0
Arkansas,Pulaski,5119004400,5119,93.49172939483667,4912533.278119859,5.310591011561487,0.0,18.684210526315784,0.0
Arkansas,Pulaski,5119004500,5119,60.44022689165567,1858097.8073577893,5.310591011561493,0.0,18.684210526315788,0.0
Arkansas,Pulaski,5119004600,5119,46.39268429001225,1420669.756224528,5.310591011561487,0.0,18.6842105263158,0.0
Arkansas,Pulaski,5119004700,5119,49.897137692792505,1518527.4104360857,5.310591011561491,0.0,18.68421052631579,0.0
Arkansas,Pulaski,5119004801,5119,31.314140297052077,1057271.6775881064,5.310591011561488,0.0,18.68421052631579,0.0
Arkansas,Pulaski,5119004901,5119,30.43059469872641,1037262.0886320577,5.310591011561487,222.0,18.68421052631579,222.0
Arkansas,Pulaski,5119004902,5119,83.01523313474367,3125622.6097389343,5.31059101156149,803.0,18.68421052631579,803.0
Arkansas,Pulaski,5119980100,5119,0.265182595459789,26746.17555931019,5.310591011561489,2807.0,18.68421052631579,2807.0
Arkansas,Pulaski,5119980200,5119,33.10263636687953,1096700.8625998527,5.310591011561488,0.0,18.68421052631579,0.0
Arkansas,Pulaski,5119980300,5119,16.8753641801339,740587.5120286656,4.718534289401507,29755.0,18.684210526315795,29755.0
Arkansas,Pulaski,5119980400,5119,73.01915736149262,2417845.071991319,5.066684664114983,36877.0,18.684210526315784,36877.0
Arkansas,Randolph,5121960100,5121,98.82748861379665,9829878.866536986,3.499835671944061,88951303.0,18.10526315789473,88951303.0
Arkansas,Randolph,5121960201,5121,80.43951339588315,2905050.0967381536,3.857934332605595,49245717.0,18.10526315789474,49245717.0
Arkansas,Randolph,5121960202,5121,96.62635415551827,6390663.190773327,3.702710184598454,57855720.0,18.10526315789472,57855720.0
Arkansas,Randolph,5121960301,5121,92.36797355309007,4589786.333392315,3.503295728302527,3512244.0,18.105263157894743,3512244.0
Arkansas,Randolph,5121960302,5121,93.56070065284862,4933514.408985073,3.503295728302527,2571826.0,18.10526315789472,2571826.0
Arkansas,St. Francis,5123960100,5123,90.68412352990141,4178815.758915789,2.911030623601753,71501516.0,22.842105263157887,71501516.0
Arkansas,St. Francis,5123960201,5123,75.64601096405171,2569212.9151327666,3.151138926785157,9912659.0,22.842105263157883,9912659.0
Arkansas,St. Francis,5123960202,5123,89.98846515167729,4045134.843144135,3.151138926785155,22168539.0,22.842105263157887,22168539.0
Arkansas,St. Francis,5123960300,5123,87.49360826703769,3640299.6197100966,3.1900822666917,54610617.0,22.842105263157897,54610617.0
Arkansas,St. Francis,5123960400,5123,97.05682993828259,6743230.797046484,3.151138926785155,1548241.0,22.842105263157908,1548241.0
Arkansas,St. Francis,5123960500,5123,93.01011974837382,4756128.503706591,3.151138926785157,28293.0,22.842105263157908,28293.0
Arkansas,St. Francis,5123960600,5123,97.92372730191572,7714756.318140451,3.151138926785158,2278614.0,22.842105263157887,2278614.0
Arkansas,Saline,5125010101,5125,61.42366189813659,1894733.8543175424,5.310591011561488,111.0,18.47368421052633,111.0
Arkansas,Saline,5125010104,5125,44.168955798936885,1361457.4700647136,5.310591011561487,11738.0,18.47368421052632,11738.0
Arkansas,Saline,5125010105,5125,59.972887160643566,1841437.867577165,5.310591011561489,10808.0,18.47368421052632,10808.0
Arkansas,Saline,5125010106,5125,16.195164876981437,725579.7000462076,5.310591011561488,78420.0,18.47368421052632,78420.0
Arkansas,Saline,5125010107,5125,74.46041882201848,2497753.456676441,5.310591011561487,51949.0,18.47368421052631,51949.0
Arkansas,Saline,5125010301,5125,41.98209125610931,1306373.6468172949,5.310591011561487,89593.0,18.47368421052631,89593.0
Arkansas,Saline,5125010302,5125,27.33877968439704,971089.43280067,5.310591011561487,42076.0,18.473684210526315,42076.0
Arkansas,Saline,5125010303,5125,50.815168920124144,1543212.1905853928,5.310591011561488,74350.0,18.473684210526308,74350.0
Arkansas,Saline,5125010405,5125,46.62457041608696,1426573.818374795,5.310591011561489,228318.0,18.473684210526315,228318.0
Arkansas,Saline,5125010406,5125,61.824408690378505,1910452.2093918968,5.310591011561489,299237.0,18.47368421052632,299237.0
Arkansas,Saline,5125010407,5125,36.96978345403304,1185334.5012427117,5.225867956031625,398759.0,18.47368421052631,398759.0
Arkansas,Saline,5125010408,5125,64.47980212383908,2014604.8824194872,5.310591011561488,190885.0,18.47368421052631,190885.0
Arkansas,Saline,5125010409,5125,33.028908470383975,1095173.9798501187,5.310591011561487,80754.0,18.47368421052631,80754.0
Arkansas,Saline,5125010410,5125,29.636236071967943,1019802.6035919272,5.310591011561488,322728.0,18.473684210526315,322728.0
Arkansas,Saline,5125010411,5125,60.25947462927949,1851438.2006231896,5.310591011561484,44693.0,18.47368421052631,44693.0
